epoch,L_loss,h_loss,loss,s_loss,t_loss
0,4.030075,-1.3399498,4.030074228048324,-4.030075,1.9900833
1,3.7193,-3.0855317,3.7192981815338135,-3.7193,1.9701874
2,3.3898842,-3.5913317,3.3898835015296935,-3.3898842,1.9504858
3,3.0396333,-7.2071686,3.0396340012550356,-3.0396333,1.9309812
4,2.6663458,-5.302504,2.6663451588153837,-2.6663458,1.9116713
5,2.2677195,-3.080771,2.2677201235294344,-2.2677195,1.8925549
6,1.845606,-2.8453507,1.845606319308281,-1.845606,1.8736295
7,1.4060338,-2.5487425,1.4060341054201126,-1.4060338,1.8548932
8,0.95536065,-2.6167364,0.9553605112433433,-0.95536065,1.8363426
9,0.49790424,-11.2123375,0.4979043330252171,-0.49790424,1.8179811
10,0.040798526,-13.201986,0.04079854033421725,-0.040798526,1.7998016
11,-0.42392418,-13.111841,-0.4239243088662624,0.42392418,1.7818037
12,-0.89533675,-13.954996,-0.8953368812799454,0.89533675,1.7639859
13,-1.3876543,-13.45917,-1.3876544612646102,1.3876543,1.7463461
14,-1.9092201,-12.469161,-1.9092192232608796,1.9092201,1.7288826
15,-2.4845636,-14.409899,-2.4845628547668457,2.4845636,1.7115946
16,-3.1153998,-15.160645,-3.115399090051651,3.1153998,1.6944785
17,-3.7870188,-13.778987,-3.787018724679947,3.7870188,1.6775333
18,-4.4666157,-13.837751,-4.466618061065674,4.4666157,1.6607584
19,-5.1342816,-13.739864,-5.134281575679779,5.1342816,1.6441509
20,-5.7758904,-1.5685418,-5.775891695022583,5.7758904,1.6277102
21,-6.387537,-1.5137639,-6.387537755966187,6.387537,1.6114328
22,-6.979451,-2.6738837,-6.97944997549057,6.979451,1.5953186
23,-7.5522547,-2.6738837,-7.552253177165985,7.5522547,1.5793655
24,-8.0867605,-2.6738837,-8.086765041351319,8.0867605,1.563572
25,-8.590324,-2.9160745,-8.590320611000061,8.590324,1.5479364
26,-9.060853,-4.4679,-9.06085141658783,9.060853,1.5324564
27,-9.509692,-4.4679,-9.509692897796631,9.509692,1.5171329
28,-9.918365,-2.86579,-9.918361644744873,9.918365,1.5019614
29,-10.300686,2.5241168,-10.300686202049256,10.300686,1.4869419
30,-10.657515,2.5241168,-10.657512269020081,10.657515,1.472073
31,-11.003407,2.2582777,-11.003407897949218,11.003407,1.4573523
32,-11.321739,1.6074215,-11.321741919517518,11.321739,1.4427785
33,-11.592172,3.5013578,-11.592173285484314,11.592172,1.4283513
34,-11.917738,4.1326723,-11.917738885879517,11.917738,1.4140677
35,-12.173262,4.1326723,-12.173264541625976,12.173262,1.3999273
36,-12.427325,4.1326723,-12.427324638366699,12.427325,1.3859279
37,-12.665065,4.038787,-12.665064029693603,12.665065,1.3720691
38,-12.901675,6.2297673,-12.901675248146057,12.901675,1.3583483
39,-13.143214,6.733887,-13.143210492134095,13.143214,1.3447647
40,-13.346123,10.210398,-13.34613042831421,13.346123,1.3313173
41,-13.540238,12.433081,-13.540239057540894,13.540238,1.3180041
42,-13.724196,12.433081,-13.724191880226135,13.724196,1.3048244
43,-13.923507,12.433081,-13.923505911827087,13.923507,1.2917764
44,-14.1156,12.433081,-14.115601468086243,14.1156,1.2788587
45,-14.295752,12.433081,-14.295759115219116,14.295752,1.2660699
46,-14.434064,12.698562,-14.434063229560852,14.434064,1.2534095
47,-14.602501,12.875585,-14.602503504753113,14.602501,1.2408755
48,-14.727586,12.875585,-14.72758496284485,14.727586,1.2284671
49,-14.918432,12.875585,-14.918428750038148,14.918432,1.2161822
50,-15.068714,12.875585,-15.068711981773376,15.068714,1.2040205
51,-15.25241,12.875585,-15.252406601905824,15.25241,1.1919805
52,-15.374709,12.875585,-15.374713335037232,15.374709,1.1800606
53,-15.554285,12.875585,-15.554283246994018,15.554285,1.1682605
54,-15.687942,12.875585,-15.68793420791626,15.687942,1.1565777
55,-15.849183,14.085973,-15.849184646606446,15.849183,1.145012
56,-16.033592,14.220458,-16.033590388298034,16.033592,1.1335621
57,-16.12661,14.220458,-16.12660488128662,16.12661,1.1222267
58,-16.232174,14.220458,-16.232172107696535,16.232174,1.1110044
59,-16.337515,14.220458,-16.337512698173523,16.337515,1.0998945
60,-16.387478,14.220458,-16.387472438812257,16.387478,1.0888954
61,-16.464127,14.220458,-16.46412425518036,16.464127,1.0780066
62,-16.534683,14.220458,-16.534686336517336,16.534683,1.0672265
63,-16.529753,14.220458,-16.52974962234497,16.529753,1.0565544
64,-16.567608,14.220458,-16.56761216163635,16.567608,1.0459889
65,-16.599964,14.220458,-16.59996943473816,16.599964,1.0355293
66,-16.594746,14.220458,-16.59474750518799,16.594746,1.025174
67,-16.612633,14.220458,-16.612635927200316,16.612633,1.0149223
68,-16.58747,14.220458,-16.58746432304382,16.58747,1.0047733
69,-16.622902,14.220458,-16.622901959419252,16.622902,0.99472564
70,-16.608267,14.220458,-16.60826533317566,16.608267,0.98477846
71,-16.550102,14.220458,-16.55010172843933,16.550102,0.9749308
72,-16.571976,14.220458,-16.5719735622406,16.571976,0.9651815
73,-16.522528,14.220458,-16.522533264160156,16.522528,0.9555298
74,-16.537292,14.220458,-16.537291221618652,16.537292,0.9459746
75,-16.504053,14.220458,-16.50405086517334,16.504053,0.936515
76,-16.498024,14.220458,-16.49802212715149,16.498024,0.92714965
77,-16.477491,14.220458,-16.477492032051085,16.477491,0.91787827
78,-16.405653,14.220458,-16.40565350532532,16.405653,0.90869963
79,-16.41107,14.220458,-16.41106590747833,16.41107,0.8996129
80,-16.378761,14.220458,-16.378762636184693,16.378761,0.8906168
81,-16.3692,14.220458,-16.369203205108644,16.3692,0.8817106
82,-16.337118,14.220458,-16.337115588188173,16.337118,0.8728936
83,-16.30865,14.220458,-16.308646893501283,16.30865,0.86416495
84,-16.283163,14.220458,-16.28316291809082,16.283163,0.85552317
85,-16.286776,14.220458,-16.28677511692047,16.286776,0.846968
86,-16.232195,14.220458,-16.23219472885132,16.232195,0.83849853
87,-16.208515,14.220458,-16.20851318359375,16.208515,0.8301133
88,-16.180813,14.220458,-16.180816617012024,16.180813,0.82181245
89,-16.132975,14.220458,-16.132974643707275,16.132975,0.8135943
90,-16.14683,14.220458,-16.146827697753906,16.14683,0.8054583
91,-16.139313,14.220458,-16.139312858581544,16.139313,0.7974041
92,-16.111462,14.220458,-16.111465282440186,16.111462,0.7894299
93,-16.072271,14.220458,-16.07227220058441,16.072271,0.7815356
94,-16.04254,14.220458,-16.042543511390686,16.04254,0.7737205
95,-16.08335,14.220458,-16.08335029602051,16.08335,0.7659827
96,-16.029528,14.220458,-16.029531126022338,16.029528,0.7583235
97,-16.007292,14.220458,-16.007292189598083,16.007292,0.75074035
98,-16.016018,14.220458,-16.01601947307587,16.016018,0.7432332
99,-15.993389,14.220458,-15.993387408256531,15.993389,0.7358008
